age	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002
68	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241
69	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241	0.00241
70	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276
71	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276
72	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276
73	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276
74	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276	0.00276
75	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323
76	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323
77	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323
78	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323
79	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323	0.00323
80	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366
81	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366
82	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366
83	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366
84	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366	0.00366
85	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
86	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
87	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
88	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
89	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
90	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
91	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
92	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
93	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
94	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
95	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
96	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
97	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
98	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
99	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
100	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
